state,date,value,disease
Pennsylvania,2024-01-01,0.27,Flu
Pennsylvania,2024-02-01,0.6,Flu
Pennsylvania,2024-03-01,0.04,Flu
Pennsylvania,2024-04-01,0.44,Flu
Pennsylvania,2024-05-01,0.16,Flu
Pennsylvania,2024-06-01,0.24,Flu
Pennsylvania,2024-07-01,0.92,Flu
Pennsylvania,2024-08-01,0.54,Flu
Pennsylvania,2024-09-01,0.75,Flu
Pennsylvania,2024-10-01,0.2,Flu
Pennsylvania,2024-11-01,0.82,Flu
Pennsylvania,2024-12-01,0.13,Flu
Rhode Island,2020-01-01,0.21,Flu
Rhode Island,2020-02-01,0.65,Flu
Rhode Island,2020-03-01,0.55,Flu
Rhode Island,2020-04-01,0.17,Flu
Rhode Island,2020-05-01,0.91,Flu
Rhode Island,2020-06-01,0.44,Flu
Rhode Island,2020-07-01,0.94,Flu
Rhode Island,2020-08-01,0.07,Flu
Rhode Island,2020-09-01,0.53,Flu
Rhode Island,2020-10-01,0.04,Flu
Rhode Island,2020-11-01,0.52,Flu
Rhode Island,2020-12-01,0.75,Flu
Rhode Island,2021-01-01,0.08,Flu
Rhode Island,2021-02-01,0.27,Flu
Rhode Island,2021-03-01,0.89,Flu
Rhode Island,2021-04-01,0.66,Flu
Rhode Island,2021-05-01,0.32,Flu
Rhode Island,2021-06-01,0.21,Flu
Rhode Island,2021-07-01,0.87,Flu
Rhode Island,2021-08-01,0.88,Flu
Rhode Island,2021-09-01,0.13,Flu
Rhode Island,2021-10-01,0.47,Flu
Rhode Island,2021-11-01,0.75,Flu
Rhode Island,2021-12-01,0.52,Flu
Rhode Island,2022-01-01,0.99,Flu
Rhode Island,2022-02-01,0.63,Flu
Rhode Island,2022-03-01,0.04,Flu
Rhode Island,2022-04-01,0.02,Flu
Rhode Island,2022-05-01,0.99,Flu
Rhode Island,2022-06-01,0.42,Flu
Rhode Island,2022-07-01,0.09,Flu
Rhode Island,2022-08-01,0.57,Flu
Rhode Island,2022-09-01,0.36,Flu
Rhode Island,2022-10-01,0.4,Flu
Rhode Island,2022-11-01,0.96,Flu
Rhode Island,2022-12-01,0.01,Flu
Rhode Island,2023-01-01,0.96,Flu
Rhode Island,2023-02-01,0.21,Flu
Rhode Island,2023-03-01,0.64,Flu
Rhode Island,2023-04-01,0.9,Flu
Rhode Island,2023-05-01,0.14,Flu
Rhode Island,2023-06-01,0.43,Flu
Rhode Island,2023-07-01,0.69,Flu
Rhode Island,2023-08-01,0.88,Flu
Rhode Island,2023-09-01,0.05,Flu
Rhode Island,2023-10-01,0.04,Flu
Rhode Island,2023-11-01,0.47,Flu
Rhode Island,2023-12-01,0.1,Flu
Rhode Island,2024-01-01,0.1,Flu
Rhode Island,2024-02-01,0.79,Flu
Rhode Island,2024-03-01,0.98,Flu
Rhode Island,2024-04-01,0.13,Flu
Rhode Island,2024-05-01,0.68,Flu
Rhode Island,2024-06-01,0.1,Flu
Rhode Island,2024-07-01,0.48,Flu
Rhode Island,2024-08-01,0.21,Flu
Rhode Island,2024-09-01,0.8,Flu
Rhode Island,2024-10-01,0.56,Flu
Rhode Island,2024-11-01,0.63,Flu
Rhode Island,2024-12-01,0.17,Flu
South Carolina,2020-01-01,0.27,Flu
South Carolina,2020-02-01,0.91,Flu
South Carolina,2020-03-01,0.33,Flu
South Carolina,2020-04-01,0.43,Flu
South Carolina,2020-05-01,0.59,Flu
South Carolina,2020-06-01,0.17,Flu
South Carolina,2020-07-01,0.93,Flu
South Carolina,2020-08-01,0.77,Flu
South Carolina,2020-09-01,0.93,Flu
South Carolina,2020-10-01,0.88,Flu
South Carolina,2020-11-01,0.02,Flu
South Carolina,2020-12-01,0.87,Flu
South Carolina,2021-01-01,0.56,Flu
South Carolina,2021-02-01,0.37,Flu
South Carolina,2021-03-01,0.63,Flu
South Carolina,2021-04-01,0.66,Flu
South Carolina,2021-05-01,0.43,Flu
South Carolina,2021-06-01,0.37,Flu
South Carolina,2021-07-01,0.61,Flu
South Carolina,2021-08-01,0.23,Flu
South Carolina,2021-09-01,0.82,Flu
South Carolina,2021-10-01,0.89,Flu
South Carolina,2021-11-01,0.32,Flu
South Carolina,2021-12-01,0.89,Flu
South Carolina,2022-01-01,0.79,Flu
South Carolina,2022-02-01,0.49,Flu
South Carolina,2022-03-01,0.92,Flu
South Carolina,2022-04-01,0.28,Flu
South Carolina,2022-05-01,0.78,Flu
South Carolina,2022-06-01,0.42,Flu
South Carolina,2022-07-01,0.1,Flu
South Carolina,2022-08-01,0.21,Flu
South Carolina,2022-09-01,0.71,Flu
South Carolina,2022-10-01,0.8,Flu
South Carolina,2022-11-01,0.42,Flu
South Carolina,2022-12-01,0.28,Flu
South Carolina,2023-01-01,0.02,Flu
South Carolina,2023-02-01,0.69,Flu
South Carolina,2023-03-01,0.75,Flu
South Carolina,2023-04-01,0.24,Flu
South Carolina,2023-05-01,0.54,Flu
South Carolina,2023-06-01,0.92,Flu
South Carolina,2023-07-01,0.29,Flu
South Carolina,2023-08-01,0.51,Flu
South Carolina,2023-09-01,0.76,Flu
South Carolina,2023-10-01,0.45,Flu
South Carolina,2023-11-01,0.33,Flu
South Carolina,2023-12-01,0.47,Flu
South Carolina,2024-01-01,0.89,Flu
South Carolina,2024-02-01,0.19,Flu
South Carolina,2024-03-01,0.67,Flu
South Carolina,2024-04-01,0.23,Flu
South Carolina,2024-05-01,0.98,Flu
South Carolina,2024-06-01,0.81,Flu
South Carolina,2024-07-01,0.43,Flu
South Carolina,2024-08-01,0.84,Flu
South Carolina,2024-09-01,0.55,Flu
South Carolina,2024-10-01,0.72,Flu
South Carolina,2024-11-01,0.24,Flu
South Carolina,2024-12-01,0.19,Flu
South Dakota,2020-01-01,0.19,Flu
South Dakota,2020-02-01,0.67,Flu
South Dakota,2020-03-01,0.38,Flu
South Dakota,2020-04-01,0.8,Flu
South Dakota,2020-05-01,0.11,Flu
South Dakota,2020-06-01,0.08,Flu
South Dakota,2020-07-01,0.72,Flu
South Dakota,2020-08-01,0.73,Flu
South Dakota,2020-09-01,0.44,Flu
South Dakota,2020-10-01,0.67,Flu
South Dakota,2020-11-01,0.56,Flu
South Dakota,2020-12-01,0.19,Flu
South Dakota,2021-01-01,0.61,Flu
South Dakota,2021-02-01,0.98,Flu
South Dakota,2021-03-01,0.6,Flu
South Dakota,2021-04-01,0.74,Flu
South Dakota,2021-05-01,0.89,Flu
South Dakota,2021-06-01,0.99,Flu
South Dakota,2021-07-01,0.02,Flu
South Dakota,2021-08-01,0.82,Flu
South Dakota,2021-09-01,0.46,Flu
South Dakota,2021-10-01,0.74,Flu
South Dakota,2021-11-01,0.65,Flu
South Dakota,2021-12-01,0.12,Flu
South Dakota,2022-01-01,0.49,Flu
South Dakota,2022-02-01,0.58,Flu
South Dakota,2022-03-01,0.86,Flu
South Dakota,2022-04-01,0.02,Flu
South Dakota,2022-05-01,0.43,Flu
South Dakota,2022-06-01,0.88,Flu
South Dakota,2022-07-01,0.62,Flu
South Dakota,2022-08-01,0.13,Flu
South Dakota,2022-09-01,0.72,Flu
South Dakota,2022-10-01,0.35,Flu
South Dakota,2022-11-01,0.14,Flu
South Dakota,2022-12-01,0.09,Flu
South Dakota,2023-01-01,0.8,Flu
South Dakota,2023-02-01,0.09,Flu
South Dakota,2023-03-01,0.64,Flu
South Dakota,2023-04-01,0.22,Flu
South Dakota,2023-05-01,0.36,Flu
South Dakota,2023-06-01,0.71,Flu
South Dakota,2023-07-01,0.34,Flu
South Dakota,2023-08-01,0.71,Flu
South Dakota,2023-09-01,0.26,Flu
South Dakota,2023-10-01,0.93,Flu
South Dakota,2023-11-01,0.69,Flu
South Dakota,2023-12-01,0.57,Flu
South Dakota,2024-01-01,0.51,Flu
South Dakota,2024-02-01,0.48,Flu
South Dakota,2024-03-01,0.45,Flu
South Dakota,2024-04-01,0.86,Flu
South Dakota,2024-05-01,0.31,Flu
South Dakota,2024-06-01,0.36,Flu
South Dakota,2024-07-01,0.6,Flu
South Dakota,2024-08-01,0.18,Flu
South Dakota,2024-09-01,0.72,Flu
South Dakota,2024-10-01,0.76,Flu
South Dakota,2024-11-01,0.28,Flu
South Dakota,2024-12-01,0.8,Flu
Tennessee,2020-01-01,0.62,Flu
Tennessee,2020-02-01,0.05,Flu
Tennessee,2020-03-01,0.02,Flu
Tennessee,2020-04-01,0.75,Flu
Tennessee,2020-05-01,0.77,Flu
Tennessee,2020-06-01,0.09,Flu
Tennessee,2020-07-01,0.29,Flu
Tennessee,2020-08-01,0.04,Flu
Tennessee,2020-09-01,0.02,Flu
Tennessee,2020-10-01,0.01,Flu
Tennessee,2020-11-01,0.11,Flu
Tennessee,2020-12-01,0.59,Flu
Tennessee,2021-01-01,0.37,Flu
Tennessee,2021-02-01,0.79,Flu
Tennessee,2021-03-01,0.48,Flu
Tennessee,2021-04-01,0.26,Flu
Tennessee,2021-05-01,0.33,Flu
Tennessee,2021-06-01,0.91,Flu
Tennessee,2021-07-01,0.14,Flu
Tennessee,2021-08-01,0.7,Flu
Tennessee,2021-09-01,0.26,Flu
Tennessee,2021-10-01,0.88,Flu
Tennessee,2021-11-01,0.25,Flu
Tennessee,2021-12-01,0.34,Flu
Tennessee,2022-01-01,0.65,Flu
Tennessee,2022-02-01,0.36,Flu
Tennessee,2022-03-01,0.74,Flu
Tennessee,2022-04-01,0.75,Flu
Tennessee,2022-05-01,0.03,Flu
Tennessee,2022-06-01,0.95,Flu
Tennessee,2022-07-01,0.99,Flu
Tennessee,2022-08-01,0.49,Flu
Tennessee,2022-09-01,0.16,Flu
Tennessee,2022-10-01,0.47,Flu
Tennessee,2022-11-01,0.5,Flu
Tennessee,2022-12-01,0.34,Flu
Tennessee,2023-01-01,0.07,Flu
Tennessee,2023-02-01,0.82,Flu
Tennessee,2023-03-01,0.16,Flu
Tennessee,2023-04-01,0.61,Flu
Tennessee,2023-05-01,0.03,Flu
Tennessee,2023-06-01,0.18,Flu
Tennessee,2023-07-01,0.16,Flu
Tennessee,2023-08-01,0.2,Flu
Tennessee,2023-09-01,0.22,Flu
Tennessee,2023-10-01,0.04,Flu
Tennessee,2023-11-01,0.33,Flu
Tennessee,2023-12-01,0.03,Flu
Tennessee,2024-01-01,0.04,Flu
Tennessee,2024-02-01,0.8,Flu
Tennessee,2024-03-01,0.83,Flu
Tennessee,2024-04-01,0.74,Flu
Tennessee,2024-05-01,0.62,Flu
Tennessee,2024-06-01,0.76,Flu
Tennessee,2024-07-01,0.35,Flu
Tennessee,2024-08-01,0.29,Flu
Tennessee,2024-09-01,0.44,Flu
Tennessee,2024-10-01,0.02,Flu
Tennessee,2024-11-01,0.53,Flu
Tennessee,2024-12-01,0.35,Flu
Texas,2020-01-01,0.2,Flu
Texas,2020-02-01,0.23,Flu
Texas,2020-03-01,0.51,Flu
Texas,2020-04-01,0.22,Flu
Texas,2020-05-01,0.79,Flu
Texas,2020-06-01,0.77,Flu
Texas,2020-07-01,0.86,Flu
Texas,2020-08-01,0.11,Flu
Texas,2020-09-01,0.8,Flu
Texas,2020-10-01,0.09,Flu
Texas,2020-11-01,0.08,Flu
Texas,2020-12-01,0.69,Flu
Texas,2021-01-01,0.72,Flu
Texas,2021-02-01,0.5,Flu
Texas,2021-03-01,0.4,Flu
Texas,2021-04-01,0.97,Flu
Texas,2021-05-01,0.92,Flu
Texas,2021-06-01,0.95,Flu
Texas,2021-07-01,0.55,Flu
Texas,2021-08-01,0.21,Flu
Texas,2021-09-01,0.07,Flu
Texas,2021-10-01,0.64,Flu
Texas,2021-11-01,0.26,Flu
Texas,2021-12-01,0.6,Flu
Texas,2022-01-01,0.13,Flu
Texas,2022-02-01,0.15,Flu
Texas,2022-03-01,0.47,Flu
Texas,2022-04-01,0.01,Flu
Texas,2022-05-01,0.85,Flu
Texas,2022-06-01,0.94,Flu
Texas,2022-07-01,0.7,Flu
Texas,2022-08-01,0.12,Flu
Texas,2022-09-01,0.99,Flu
Texas,2022-10-01,0.36,Flu
Texas,2022-11-01,0.62,Flu
Texas,2022-12-01,0.93,Flu
Texas,2023-01-01,0.93,Flu
Texas,2023-02-01,0.35,Flu
Texas,2023-03-01,0.76,Flu
Texas,2023-04-01,0.56,Flu
Texas,2023-05-01,0.21,Flu
Texas,2023-06-01,0.33,Flu
Texas,2023-07-01,0.13,Flu
Texas,2023-08-01,0.62,Flu
Texas,2023-09-01,0.26,Flu
Texas,2023-10-01,0.21,Flu
Texas,2023-11-01,0.99,Flu
Texas,2023-12-01,0.25,Flu
Texas,2024-01-01,0.35,Flu
Texas,2024-02-01,0.54,Flu
Texas,2024-03-01,0.09,Flu
Texas,2024-04-01,0.84,Flu
Texas,2024-05-01,0.52,Flu
Texas,2024-06-01,0.99,Flu
Texas,2024-07-01,0.78,Flu
Texas,2024-08-01,0.28,Flu
Texas,2024-09-01,0.41,Flu
Texas,2024-10-01,0.03,Flu
Texas,2024-11-01,0.91,Flu
Texas,2024-12-01,0.62,Flu
Utah,2020-01-01,0.18,Flu
Utah,2020-02-01,0.88,Flu
Utah,2020-03-01,0.08,Flu
Utah,2020-04-01,0.14,Flu
Utah,2020-05-01,0.27,Flu
Utah,2020-06-01,0.87,Flu
Utah,2020-07-01,0.39,Flu
Utah,2020-08-01,0.39,Flu
Utah,2020-09-01,0.31,Flu
Utah,2020-10-01,0.52,Flu
Utah,2020-11-01,0.71,Flu
Utah,2020-12-01,0.46,Flu
Utah,2021-01-01,0.8,Flu
Utah,2021-02-01,0.71,Flu
Utah,2021-03-01,0.07,Flu
Utah,2021-04-01,0.83,Flu
Utah,2021-05-01,0.75,Flu
Utah,2021-06-01,0.77,Flu
Utah,2021-07-01,0.99,Flu
Utah,2021-08-01,0.23,Flu
Utah,2021-09-01,0.96,Flu
Utah,2021-10-01,0.33,Flu
Utah,2021-11-01,0.93,Flu
Utah,2021-12-01,0.98,Flu
Utah,2022-01-01,0.4,Flu
Utah,2022-02-01,0.78,Flu
Utah,2022-03-01,0.77,Flu
Utah,2022-04-01,0.33,Flu
Utah,2022-05-01,0.54,Flu
Utah,2022-06-01,0.17,Flu
Utah,2022-07-01,0.41,Flu
Utah,2022-08-01,0.19,Flu
Utah,2022-09-01,0.31,Flu
Utah,2022-10-01,0.53,Flu
Utah,2022-11-01,0.96,Flu
Utah,2022-12-01,0.38,Flu
Utah,2023-01-01,0.97,Flu
Utah,2023-02-01,0.44,Flu
Utah,2023-03-01,0.1,Flu
Utah,2023-04-01,0.86,Flu
Utah,2023-05-01,0.18,Flu
Utah,2023-06-01,0.15,Flu
Utah,2023-07-01,0.82,Flu
Utah,2023-08-01,0.33,Flu
Utah,2023-09-01,0.73,Flu
Utah,2023-10-01,0.49,Flu
Utah,2023-11-01,0.78,Flu
Utah,2023-12-01,0.83,Flu
Utah,2024-01-01,0.91,Flu
Utah,2024-02-01,0.49,Flu
Utah,2024-03-01,0.8,Flu
Utah,2024-04-01,0.99,Flu
Utah,2024-05-01,0.25,Flu
Utah,2024-06-01,0.23,Flu
Utah,2024-07-01,0.7,Flu
Utah,2024-08-01,0.8,Flu
Utah,2024-09-01,0.03,Flu
Utah,2024-10-01,0.96,Flu
Utah,2024-11-01,0.19,Flu
Utah,2024-12-01,0.57,Flu
Vermont,2020-01-01,0.54,Flu
Vermont,2020-02-01,0.23,Flu
Vermont,2020-03-01,0.49,Flu
Vermont,2020-04-01,0.66,Flu
Vermont,2020-05-01,0.9,Flu
Vermont,2020-06-01,0.11,Flu
Vermont,2020-07-01,0.56,Flu
Vermont,2020-08-01,0.55,Flu
Vermont,2020-09-01,0.04,Flu
Vermont,2020-10-01,0.83,Flu
Vermont,2020-11-01,0.38,Flu
Vermont,2020-12-01,0.31,Flu
Vermont,2021-01-01,0.42,Flu
Vermont,2021-02-01,0.26,Flu
Vermont,2021-03-01,0.13,Flu
Vermont,2021-04-01,0.54,Flu
Vermont,2021-05-01,0.04,Flu
Vermont,2021-06-01,0.73,Flu
Vermont,2021-07-01,0.33,Flu
Vermont,2021-08-01,0.19,Flu
Vermont,2021-09-01,0.05,Flu
Vermont,2021-10-01,0.13,Flu
Vermont,2021-11-01,0.12,Flu
Vermont,2021-12-01,0.86,Flu
Vermont,2022-01-01,0.85,Flu
Vermont,2022-02-01,0.19,Flu
Vermont,2022-03-01,0.93,Flu
Vermont,2022-04-01,0.06,Flu
Vermont,2022-05-01,0.04,Flu
Vermont,2022-06-01,0.77,Flu
Vermont,2022-07-01,0.0,Flu
Vermont,2022-08-01,0.54,Flu
Vermont,2022-09-01,0.79,Flu
Vermont,2022-10-01,0.6,Flu
Vermont,2022-11-01,0.93,Flu
Vermont,2022-12-01,0.15,Flu
Vermont,2023-01-01,0.55,Flu
Vermont,2023-02-01,0.85,Flu
Vermont,2023-03-01,0.73,Flu
Vermont,2023-04-01,0.01,Flu
Vermont,2023-05-01,0.2,Flu
Vermont,2023-06-01,0.81,Flu
Vermont,2023-07-01,0.35,Flu
Vermont,2023-08-01,0.27,Flu
Vermont,2023-09-01,0.15,Flu
Vermont,2023-10-01,0.9,Flu
Vermont,2023-11-01,0.86,Flu
Vermont,2023-12-01,0.77,Flu
Vermont,2024-01-01,0.18,Flu
Vermont,2024-02-01,0.04,Flu
Vermont,2024-03-01,0.15,Flu
Vermont,2024-04-01,0.98,Flu
Vermont,2024-05-01,0.87,Flu
Vermont,2024-06-01,0.42,Flu
Vermont,2024-07-01,0.04,Flu
Vermont,2024-08-01,0.19,Flu
Vermont,2024-09-01,0.9,Flu
Vermont,2024-10-01,0.99,Flu
Vermont,2024-11-01,0.53,Flu
Vermont,2024-12-01,0.89,Flu
Virginia,2020-01-01,0.1,Flu
Virginia,2020-02-01,0.98,Flu
Virginia,2020-03-01,0.6,Flu
Virginia,2020-04-01,0.59,Flu
Virginia,2020-05-01,0.88,Flu
Virginia,2020-06-01,0.93,Flu
Virginia,2020-07-01,0.4,Flu
Virginia,2020-08-01,0.01,Flu
Virginia,2020-09-01,0.5,Flu
Virginia,2020-10-01,0.09,Flu
Virginia,2020-11-01,0.25,Flu
Virginia,2020-12-01,0.21,Flu
Virginia,2021-01-01,0.43,Flu
Virginia,2021-02-01,0.26,Flu
Virginia,2021-03-01,0.47,Flu
Virginia,2021-04-01,0.87,Flu
Virginia,2021-05-01,0.7,Flu
Virginia,2021-06-01,0.86,Flu
Virginia,2021-07-01,0.65,Flu
Virginia,2021-08-01,0.71,Flu
Virginia,2021-09-01,0.71,Flu
Virginia,2021-10-01,0.22,Flu
Virginia,2021-11-01,0.93,Flu
Virginia,2021-12-01,0.19,Flu
Virginia,2022-01-01,0.14,Flu
Virginia,2022-02-01,0.14,Flu
Virginia,2022-03-01,0.44,Flu
Virginia,2022-04-01,0.36,Flu
Virginia,2022-05-01,0.04,Flu
Virginia,2022-06-01,0.1,Flu
Virginia,2022-07-01,0.96,Flu
Virginia,2022-08-01,0.16,Flu
Virginia,2022-09-01,0.58,Flu
Virginia,2022-10-01,0.97,Flu
Virginia,2022-11-01,0.05,Flu
Virginia,2022-12-01,0.59,Flu
Virginia,2023-01-01,0.42,Flu
Virginia,2023-02-01,0.64,Flu
Virginia,2023-03-01,0.77,Flu
Virginia,2023-04-01,0.1,Flu
Virginia,2023-05-01,0.02,Flu
Virginia,2023-06-01,0.04,Flu
Virginia,2023-07-01,0.57,Flu
Virginia,2023-08-01,0.36,Flu
Virginia,2023-09-01,0.23,Flu
Virginia,2023-10-01,0.65,Flu
Virginia,2023-11-01,0.8,Flu
Virginia,2023-12-01,0.26,Flu
Virginia,2024-01-01,0.38,Flu
Virginia,2024-02-01,0.88,Flu
Virginia,2024-03-01,0.65,Flu
Virginia,2024-04-01,0.43,Flu
Virginia,2024-05-01,0.97,Flu
Virginia,2024-06-01,0.81,Flu
Virginia,2024-07-01,0.22,Flu
Virginia,2024-08-01,0.47,Flu
Virginia,2024-09-01,0.12,Flu
Virginia,2024-10-01,0.79,Flu
Virginia,2024-11-01,0.67,Flu
Virginia,2024-12-01,0.19,Flu
Washington,2020-01-01,0.75,Flu
Washington,2020-02-01,0.73,Flu
Washington,2020-03-01,0.23,Flu
Washington,2020-04-01,0.68,Flu
Washington,2020-05-01,0.78,Flu
Washington,2020-06-01,0.24,Flu
Washington,2020-07-01,0.98,Flu
Washington,2020-08-01,0.37,Flu
Washington,2020-09-01,0.2,Flu
Washington,2020-10-01,0.66,Flu
Washington,2020-11-01,0.51,Flu
Washington,2020-12-01,0.08,Flu
Washington,2021-01-01,0.11,Flu
Washington,2021-02-01,0.53,Flu
Washington,2021-03-01,0.73,Flu
Washington,2021-04-01,0.02,Flu
Washington,2021-05-01,0.52,Flu
Washington,2021-06-01,0.32,Flu
Washington,2021-07-01,0.75,Flu
Washington,2021-08-01,0.31,Flu
Washington,2021-09-01,0.98,Flu
Washington,2021-10-01,0.38,Flu
Washington,2021-11-01,0.73,Flu
Washington,2021-12-01,0.56,Flu
Washington,2022-01-01,0.56,Flu
Washington,2022-02-01,0.61,Flu
Washington,2022-03-01,0.18,Flu
Washington,2022-04-01,0.95,Flu
Washington,2022-05-01,0.58,Flu
Washington,2022-06-01,0.27,Flu
Washington,2022-07-01,0.49,Flu
Washington,2022-08-01,0.46,Flu
Washington,2022-09-01,0.51,Flu
Washington,2022-10-01,0.41,Flu
Washington,2022-11-01,0.73,Flu
Washington,2022-12-01,0.36,Flu
Washington,2023-01-01,0.02,Flu
Washington,2023-02-01,0.59,Flu
Washington,2023-03-01,0.37,Flu
Washington,2023-04-01,0.66,Flu
Washington,2023-05-01,0.02,Flu
Washington,2023-06-01,0.64,Flu
Washington,2023-07-01,0.06,Flu
Washington,2023-08-01,0.7,Flu
Washington,2023-09-01,0.1,Flu
Washington,2023-10-01,0.6,Flu
Washington,2023-11-01,0.18,Flu
Washington,2023-12-01,0.11,Flu
Washington,2024-01-01,0.19,Flu
Washington,2024-02-01,0.62,Flu
Washington,2024-03-01,0.38,Flu
Washington,2024-04-01,0.63,Flu
Washington,2024-05-01,0.92,Flu
Washington,2024-06-01,0.22,Flu
Washington,2024-07-01,0.51,Flu
Washington,2024-08-01,0.42,Flu
Washington,2024-09-01,0.87,Flu
Washington,2024-10-01,0.45,Flu
Washington,2024-11-01,0.74,Flu
Washington,2024-12-01,0.13,Flu
West Virginia,2020-01-01,0.15,Flu
West Virginia,2020-02-01,0.48,Flu
West Virginia,2020-03-01,0.98,Flu
West Virginia,2020-04-01,0.52,Flu
West Virginia,2020-05-01,0.5,Flu
West Virginia,2020-06-01,0.62,Flu
West Virginia,2020-07-01,0.82,Flu
West Virginia,2020-08-01,0.42,Flu
West Virginia,2020-09-01,0.05,Flu
West Virginia,2020-10-01,0.0,Flu
West Virginia,2020-11-01,0.82,Flu
West Virginia,2020-12-01,0.21,Flu
West Virginia,2021-01-01,0.52,Flu
West Virginia,2021-02-01,0.92,Flu
West Virginia,2021-03-01,0.45,Flu
West Virginia,2021-04-01,0.49,Flu
West Virginia,2021-05-01,0.37,Flu
West Virginia,2021-06-01,0.35,Flu
West Virginia,2021-07-01,0.55,Flu
West Virginia,2021-08-01,0.15,Flu
West Virginia,2021-09-01,0.61,Flu
West Virginia,2021-10-01,0.97,Flu
West Virginia,2021-11-01,0.54,Flu
West Virginia,2021-12-01,0.68,Flu
West Virginia,2022-01-01,0.85,Flu
West Virginia,2022-02-01,0.8,Flu
West Virginia,2022-03-01,0.54,Flu
West Virginia,2022-04-01,0.33,Flu
West Virginia,2022-05-01,0.81,Flu
West Virginia,2022-06-01,0.38,Flu
West Virginia,2022-07-01,0.09,Flu
West Virginia,2022-08-01,0.49,Flu
West Virginia,2022-09-01,0.55,Flu
West Virginia,2022-10-01,0.09,Flu
West Virginia,2022-11-01,0.52,Flu
West Virginia,2022-12-01,0.4,Flu
West Virginia,2023-01-01,0.28,Flu
West Virginia,2023-02-01,0.45,Flu
West Virginia,2023-03-01,0.74,Flu
West Virginia,2023-04-01,0.19,Flu
West Virginia,2023-05-01,0.41,Flu
West Virginia,2023-06-01,0.72,Flu
West Virginia,2023-07-01,0.84,Flu
West Virginia,2023-08-01,0.48,Flu
West Virginia,2023-09-01,0.14,Flu
West Virginia,2023-10-01,0.02,Flu
West Virginia,2023-11-01,0.83,Flu
West Virginia,2023-12-01,0.33,Flu
West Virginia,2024-01-01,0.77,Flu
West Virginia,2024-02-01,0.18,Flu
West Virginia,2024-03-01,0.82,Flu
West Virginia,2024-04-01,0.6,Flu
West Virginia,2024-05-01,0.89,Flu
West Virginia,2024-06-01,0.93,Flu
West Virginia,2024-07-01,0.21,Flu
West Virginia,2024-08-01,0.4,Flu
West Virginia,2024-09-01,0.87,Flu
West Virginia,2024-10-01,0.62,Flu
West Virginia,2024-11-01,0.66,Flu
West Virginia,2024-12-01,0.99,Flu
Wisconsin,2020-01-01,0.3,Flu
Wisconsin,2020-02-01,0.39,Flu
Wisconsin,2020-03-01,0.3,Flu
Wisconsin,2020-04-01,0.76,Flu
Wisconsin,2020-05-01,0.84,Flu
Wisconsin,2020-06-01,0.57,Flu
Wisconsin,2020-07-01,0.51,Flu
Wisconsin,2020-08-01,0.22,Flu
Wisconsin,2020-09-01,0.79,Flu
Wisconsin,2020-10-01,0.29,Flu
Wisconsin,2020-11-01,0.73,Flu
Wisconsin,2020-12-01,0.21,Flu
Wisconsin,2021-01-01,0.47,Flu
Wisconsin,2021-02-01,0.1,Flu
Wisconsin,2021-03-01,0.76,Flu
Wisconsin,2021-04-01,0.97,Flu
Wisconsin,2021-05-01,0.79,Flu
Wisconsin,2021-06-01,1.0,Flu
Wisconsin,2021-07-01,0.14,Flu
Wisconsin,2021-08-01,0.25,Flu
Wisconsin,2021-09-01,0.54,Flu
Wisconsin,2021-10-01,0.22,Flu
Wisconsin,2021-11-01,0.12,Flu
Wisconsin,2021-12-01,0.71,Flu
Wisconsin,2022-01-01,0.54,Flu
Wisconsin,2022-02-01,0.24,Flu
Wisconsin,2022-03-01,0.02,Flu
Wisconsin,2022-04-01,0.91,Flu
Wisconsin,2022-05-01,0.37,Flu
Wisconsin,2022-06-01,0.06,Flu
Wisconsin,2022-07-01,0.57,Flu
Wisconsin,2022-08-01,0.52,Flu
Wisconsin,2022-09-01,0.43,Flu
Wisconsin,2022-10-01,0.35,Flu
Wisconsin,2022-11-01,0.24,Flu
Wisconsin,2022-12-01,0.52,Flu
Wisconsin,2023-01-01,0.95,Flu
Wisconsin,2023-02-01,0.92,Flu
Wisconsin,2023-03-01,0.81,Flu
Wisconsin,2023-04-01,0.55,Flu
Wisconsin,2023-05-01,0.42,Flu
Wisconsin,2023-06-01,0.63,Flu
Wisconsin,2023-07-01,0.85,Flu
Wisconsin,2023-08-01,0.8,Flu
Wisconsin,2023-09-01,0.53,Flu
Wisconsin,2023-10-01,0.08,Flu
Wisconsin,2023-11-01,0.44,Flu
Wisconsin,2023-12-01,0.04,Flu
Wisconsin,2024-01-01,0.74,Flu
Wisconsin,2024-02-01,0.76,Flu
Wisconsin,2024-03-01,0.22,Flu
Wisconsin,2024-04-01,0.52,Flu
Wisconsin,2024-05-01,0.69,Flu
Wisconsin,2024-06-01,0.1,Flu
Wisconsin,2024-07-01,0.25,Flu
Wisconsin,2024-08-01,0.18,Flu
Wisconsin,2024-09-01,0.59,Flu
Wisconsin,2024-10-01,0.68,Flu
Wisconsin,2024-11-01,0.06,Flu
Wisconsin,2024-12-01,0.65,Flu
Wyoming,2020-01-01,0.06,Flu
Wyoming,2020-02-01,0.56,Flu
Wyoming,2020-03-01,0.05,Flu
Wyoming,2020-04-01,0.62,Flu
Wyoming,2020-05-01,0.13,Flu
Wyoming,2020-06-01,0.5,Flu
Wyoming,2020-07-01,0.57,Flu
Wyoming,2020-08-01,0.13,Flu
Wyoming,2020-09-01,0.4,Flu
Wyoming,2020-10-01,0.64,Flu
