state,disease,date,value
Maine,Flu,2022-11-01,107.77
Maine,Flu,2022-12-01,98.43
Maine,Flu,2023-01-01,108.62
Maine,Flu,2023-02-01,143.62
Maine,Flu,2023-03-01,118.78
Maine,Flu,2023-04-01,125.9
Maine,Flu,2023-05-01,122.64
Maine,Flu,2023-06-01,133.6
Maine,Flu,2023-07-01,112.09
Maine,Flu,2023-08-01,128.67
Maine,Flu,2023-09-01,94.37
Maine,Flu,2023-10-01,116.22
Maine,Flu,2023-11-01,120.0
Maine,Flu,2023-12-01,115.92
Maine,Flu,2024-01-01,103.65
Maine,Flu,2024-02-01,135.65
Maine,Flu,2024-03-01,131.99
Maine,Flu,2024-04-01,128.04
Maine,Flu,2024-05-01,138.49
Maine,Flu,2024-06-01,129.7
Maine,Flu,2024-07-01,129.76
Maine,Flu,2024-08-01,139.23
Maine,Flu,2024-09-01,111.44
Maine,Flu,2024-10-01,103.34
Maine,Flu,2024-11-01,96.25
Maine,Flu,2024-12-01,95.43
Maine,Covid,2020-01-01,103.76
Maine,Covid,2020-02-01,113.43
Maine,Covid,2020-03-01,132.93
Maine,Covid,2020-04-01,131.84
Maine,Covid,2020-05-01,130.2
Maine,Covid,2020-06-01,139.25
Maine,Covid,2020-07-01,127.09
Maine,Covid,2020-08-01,107.85
Maine,Covid,2020-09-01,115.49
Maine,Covid,2020-10-01,113.89
Maine,Covid,2020-11-01,96.06
Maine,Covid,2020-12-01,122.82
Maine,Covid,2021-01-01,121.62
Maine,Covid,2021-02-01,133.75
Maine,Covid,2021-03-01,123.37
Maine,Covid,2021-04-01,154.82
Maine,Covid,2021-05-01,106.42
Maine,Covid,2021-06-01,135.71
Maine,Covid,2021-07-01,121.64
Maine,Covid,2021-08-01,118.79
Maine,Covid,2021-09-01,102.71
Maine,Covid,2021-10-01,109.2
Maine,Covid,2021-11-01,115.89
Maine,Covid,2021-12-01,123.21
Maine,Covid,2022-01-01,125.6
Maine,Covid,2022-02-01,122.08
Maine,Covid,2022-03-01,137.5
Maine,Covid,2022-04-01,114.65
Maine,Covid,2022-05-01,135.99
Maine,Covid,2022-06-01,148.78
Maine,Covid,2022-07-01,107.75
Maine,Covid,2022-08-01,117.83
Maine,Covid,2022-09-01,111.84
Maine,Covid,2022-10-01,109.43
Maine,Covid,2022-11-01,110.45
Maine,Covid,2022-12-01,118.59
Maine,Covid,2023-01-01,124.52
Maine,Covid,2023-02-01,140.56
Maine,Covid,2023-03-01,126.59
Maine,Covid,2023-04-01,135.19
Maine,Covid,2023-05-01,121.56
Maine,Covid,2023-06-01,117.88
Maine,Covid,2023-07-01,107.37
Maine,Covid,2023-08-01,102.52
Maine,Covid,2023-09-01,121.93
Maine,Covid,2023-10-01,115.17
Maine,Covid,2023-11-01,98.88
Maine,Covid,2023-12-01,97.16
Maine,Covid,2024-01-01,114.33
Maine,Covid,2024-02-01,121.89
Maine,Covid,2024-03-01,126.89
Maine,Covid,2024-04-01,131.1
Maine,Covid,2024-05-01,147.59
Maine,Covid,2024-06-01,123.97
Maine,Covid,2024-07-01,144.35
Maine,Covid,2024-08-01,118.05
Maine,Covid,2024-09-01,117.02
Maine,Covid,2024-10-01,111.86
Maine,Covid,2024-11-01,124.59
Maine,Covid,2024-12-01,120.62
Maryland,Flu,2020-01-01,91.54
Maryland,Flu,2020-02-01,76.28
Maryland,Flu,2020-03-01,80.24
Maryland,Flu,2020-04-01,87.25
Maryland,Flu,2020-05-01,73.92
Maryland,Flu,2020-06-01,79.23
Maryland,Flu,2020-07-01,70.39
Maryland,Flu,2020-08-01,68.25
Maryland,Flu,2020-09-01,71.42
Maryland,Flu,2020-10-01,71.77
Maryland,Flu,2020-11-01,70.95
Maryland,Flu,2020-12-01,76.35
Maryland,Flu,2021-01-01,75.72
Maryland,Flu,2021-02-01,75.09
Maryland,Flu,2021-03-01,85.61
Maryland,Flu,2021-04-01,76.17
Maryland,Flu,2021-05-01,74.74
Maryland,Flu,2021-06-01,94.1
Maryland,Flu,2021-07-01,71.46
Maryland,Flu,2021-08-01,69.96
Maryland,Flu,2021-09-01,67.49
Maryland,Flu,2021-10-01,82.93
Maryland,Flu,2021-11-01,69.01
Maryland,Flu,2021-12-01,77.6
Maryland,Flu,2022-01-01,71.96
Maryland,Flu,2022-02-01,91.72
Maryland,Flu,2022-03-01,81.94
Maryland,Flu,2022-04-01,92.21
Maryland,Flu,2022-05-01,82.05
Maryland,Flu,2022-06-01,104.68
Maryland,Flu,2022-07-01,89.88
Maryland,Flu,2022-08-01,76.91
Maryland,Flu,2022-09-01,70.64
Maryland,Flu,2022-10-01,79.99
Maryland,Flu,2022-11-01,71.89
Maryland,Flu,2022-12-01,67.98
Maryland,Flu,2023-01-01,87.66
Maryland,Flu,2023-02-01,89.63
Maryland,Flu,2023-03-01,84.0
Maryland,Flu,2023-04-01,107.51
Maryland,Flu,2023-05-01,85.1
Maryland,Flu,2023-06-01,82.21
Maryland,Flu,2023-07-01,100.81
Maryland,Flu,2023-08-01,77.09
Maryland,Flu,2023-09-01,74.15
Maryland,Flu,2023-10-01,83.0
Maryland,Flu,2023-11-01,64.04
Maryland,Flu,2023-12-01,69.38
Maryland,Flu,2024-01-01,64.22
Maryland,Flu,2024-02-01,87.13
Maryland,Flu,2024-03-01,89.34
Maryland,Flu,2024-04-01,102.04
Maryland,Flu,2024-05-01,79.25
Maryland,Flu,2024-06-01,73.91
Maryland,Flu,2024-07-01,93.54
Maryland,Flu,2024-08-01,71.98
Maryland,Flu,2024-09-01,69.13
Maryland,Flu,2024-10-01,74.43
Maryland,Flu,2024-11-01,61.63
Maryland,Flu,2024-12-01,86.71
Maryland,Covid,2020-01-01,75.56
Maryland,Covid,2020-02-01,83.54
Maryland,Covid,2020-03-01,86.04
Maryland,Covid,2020-04-01,80.68
Maryland,Covid,2020-05-01,87.94
Maryland,Covid,2020-06-01,93.29
Maryland,Covid,2020-07-01,90.33
Maryland,Covid,2020-08-01,72.53
Maryland,Covid,2020-09-01,59.76
Maryland,Covid,2020-10-01,68.52
Maryland,Covid,2020-11-01,65.64
Maryland,Covid,2020-12-01,73.36
Maryland,Covid,2021-01-01,79.0
Maryland,Covid,2021-02-01,90.5
Maryland,Covid,2021-03-01,91.82
Maryland,Covid,2021-04-01,94.84
Maryland,Covid,2021-05-01,84.74
Maryland,Covid,2021-06-01,87.45
Maryland,Covid,2021-07-01,77.98
Maryland,Covid,2021-08-01,75.48
Maryland,Covid,2021-09-01,64.93
Maryland,Covid,2021-10-01,63.11
Maryland,Covid,2021-11-01,70.64
Maryland,Covid,2021-12-01,93.2
Maryland,Covid,2022-01-01,82.09
Maryland,Covid,2022-02-01,76.78
Maryland,Covid,2022-03-01,91.58
Maryland,Covid,2022-04-01,87.21
Maryland,Covid,2022-05-01,78.78
Maryland,Covid,2022-06-01,85.46
Maryland,Covid,2022-07-01,79.52
Maryland,Covid,2022-08-01,81.85
Maryland,Covid,2022-09-01,80.09
Maryland,Covid,2022-10-01,82.26
Maryland,Covid,2022-11-01,83.23
Maryland,Covid,2022-12-01,77.59
Maryland,Covid,2023-01-01,95.99
Maryland,Covid,2023-02-01,75.82
Maryland,Covid,2023-03-01,84.41
Maryland,Covid,2023-04-01,105.03
Maryland,Covid,2023-05-01,86.68
Maryland,Covid,2023-06-01,96.27
Maryland,Covid,2023-07-01,86.64
Maryland,Covid,2023-08-01,75.38
Maryland,Covid,2023-09-01,64.82
Maryland,Covid,2023-10-01,65.02
Maryland,Covid,2023-11-01,65.45
Maryland,Covid,2023-12-01,81.81
Maryland,Covid,2024-01-01,89.6
Maryland,Covid,2024-02-01,99.19
Maryland,Covid,2024-03-01,83.43
Maryland,Covid,2024-04-01,80.92
Maryland,Covid,2024-05-01,85.71
Maryland,Covid,2024-06-01,74.75
Maryland,Covid,2024-07-01,64.98
Maryland,Covid,2024-08-01,72.14
Maryland,Covid,2024-09-01,65.78
Maryland,Covid,2024-10-01,79.53
Maryland,Covid,2024-11-01,69.77
Maryland,Covid,2024-12-01,85.23
Massachusetts,Flu,2020-01-01,93.55
Massachusetts,Flu,2020-02-01,89.04
Massachusetts,Flu,2020-03-01,96.29
Massachusetts,Flu,2020-04-01,88.62
Massachusetts,Flu,2020-05-01,113.27
Massachusetts,Flu,2020-06-01,98.89
Massachusetts,Flu,2020-07-01,82.99
Massachusetts,Flu,2020-08-01,66.48
Massachusetts,Flu,2020-09-01,75.04
Massachusetts,Flu,2020-10-01,81.5
Massachusetts,Flu,2020-11-01,71.11
Massachusetts,Flu,2020-12-01,87.36
Massachusetts,Flu,2021-01-01,84.11
Massachusetts,Flu,2021-02-01,108.51
Massachusetts,Flu,2021-03-01,99.09
Massachusetts,Flu,2021-04-01,90.62
Massachusetts,Flu,2021-05-01,106.32
Massachusetts,Flu,2021-06-01,92.32
Massachusetts,Flu,2021-07-01,95.22
Massachusetts,Flu,2021-08-01,87.97
Massachusetts,Flu,2021-09-01,92.41
Massachusetts,Flu,2021-10-01,92.9
Massachusetts,Flu,2021-11-01,70.78
Massachusetts,Flu,2021-12-01,84.5
Massachusetts,Flu,2022-01-01,89.51
Massachusetts,Flu,2022-02-01,109.77
Massachusetts,Flu,2022-03-01,98.27
Massachusetts,Flu,2022-04-01,101.13
Massachusetts,Flu,2022-05-01,114.88
Massachusetts,Flu,2022-06-01,105.66
Massachusetts,Flu,2022-07-01,101.28
Massachusetts,Flu,2022-08-01,78.05
Massachusetts,Flu,2022-09-01,74.42
Massachusetts,Flu,2022-10-01,82.72
Massachusetts,Flu,2022-11-01,80.06
Massachusetts,Flu,2022-12-01,112.56
Massachusetts,Flu,2023-01-01,94.37
Massachusetts,Flu,2023-02-01,106.12
Massachusetts,Flu,2023-03-01,108.27
Massachusetts,Flu,2023-04-01,103.9
Massachusetts,Flu,2023-05-01,123.0
Massachusetts,Flu,2023-06-01,108.99
Massachusetts,Flu,2023-07-01,97.68
Massachusetts,Flu,2023-08-01,74.3
Massachusetts,Flu,2023-09-01,105.87
Massachusetts,Flu,2023-10-01,106.65
Massachusetts,Flu,2023-11-01,103.15
Massachusetts,Flu,2023-12-01,108.18
Massachusetts,Flu,2024-01-01,99.04
Massachusetts,Flu,2024-02-01,86.17
Massachusetts,Flu,2024-03-01,116.35
Massachusetts,Flu,2024-04-01,115.51
Massachusetts,Flu,2024-05-01,117.79
Massachusetts,Flu,2024-06-01,119.8
Massachusetts,Flu,2024-07-01,99.95
Massachusetts,Flu,2024-08-01,102.91
Massachusetts,Flu,2024-09-01,100.51
Massachusetts,Flu,2024-10-01,96.92
Massachusetts,Flu,2024-11-01,84.8
Massachusetts,Flu,2024-12-01,93.8
Massachusetts,Covid,2020-01-01,82.58
Massachusetts,Covid,2020-02-01,97.86
Massachusetts,Covid,2020-03-01,94.66
Massachusetts,Covid,2020-04-01,101.42
Massachusetts,Covid,2020-05-01,105.9
Massachusetts,Covid,2020-06-01,90.61
Massachusetts,Covid,2020-07-01,82.36
Massachusetts,Covid,2020-08-01,77.11
Massachusetts,Covid,2020-09-01,69.85
Massachusetts,Covid,2020-10-01,83.69
Massachusetts,Covid,2020-11-01,82.73
Massachusetts,Covid,2020-12-01,68.27
Massachusetts,Covid,2021-01-01,72.54
Massachusetts,Covid,2021-02-01,92.16
Massachusetts,Covid,2021-03-01,97.32
Massachusetts,Covid,2021-04-01,75.09
Massachusetts,Covid,2021-05-01,101.75
Massachusetts,Covid,2021-06-01,76.05
Massachusetts,Covid,2021-07-01,102.84
Massachusetts,Covid,2021-08-01,76.53
Massachusetts,Covid,2021-09-01,80.02
Massachusetts,Covid,2021-10-01,69.65
Massachusetts,Covid,2021-11-01,79.41
Massachusetts,Covid,2021-12-01,105.66
Massachusetts,Covid,2022-01-01,81.29
Massachusetts,Covid,2022-02-01,96.36
Massachusetts,Covid,2022-03-01,98.14
Massachusetts,Covid,2022-04-01,94.56
Massachusetts,Covid,2022-05-01,80.75
Massachusetts,Covid,2022-06-01,95.94
Massachusetts,Covid,2022-07-01,96.23
Massachusetts,Covid,2022-08-01,88.17
Massachusetts,Covid,2022-09-01,106.58
Massachusetts,Covid,2022-10-01,82.1
Massachusetts,Covid,2022-11-01,90.83
Massachusetts,Covid,2022-12-01,96.27
Massachusetts,Covid,2023-01-01,100.76
Massachusetts,Covid,2023-02-01,106.13
Massachusetts,Covid,2023-03-01,88.71
Massachusetts,Covid,2023-04-01,94.02
Massachusetts,Covid,2023-05-01,91.37
Massachusetts,Covid,2023-06-01,97.25
Massachusetts,Covid,2023-07-01,101.69
Massachusetts,Covid,2023-08-01,91.86
Massachusetts,Covid,2023-09-01,99.3
Massachusetts,Covid,2023-10-01,89.89
Massachusetts,Covid,2023-11-01,99.02
Massachusetts,Covid,2023-12-01,93.29
Massachusetts,Covid,2024-01-01,76.57
Massachusetts,Covid,2024-02-01,82.09
Massachusetts,Covid,2024-03-01,103.67
Massachusetts,Covid,2024-04-01,118.09
Massachusetts,Covid,2024-05-01,105.93
Massachusetts,Covid,2024-06-01,96.58
Massachusetts,Covid,2024-07-01,96.22
Massachusetts,Covid,2024-08-01,107.3
Massachusetts,Covid,2024-09-01,97.27
Massachusetts,Covid,2024-10-01,103.67
Massachusetts,Covid,2024-11-01,80.97
Massachusetts,Covid,2024-12-01,97.05
Michigan,Flu,2020-01-01,27.68
Michigan,Flu,2020-02-01,70.95
Michigan,Flu,2020-03-01,45.5
Michigan,Flu,2020-04-01,42.28
Michigan,Flu,2020-05-01,47.39
Michigan,Flu,2020-06-01,64.71
Michigan,Flu,2020-07-01,29.36
Michigan,Flu,2020-08-01,13.56
Michigan,Flu,2020-09-01,24.47
Michigan,Flu,2020-10-01,25.43
Michigan,Flu,2020-11-01,12.39
Michigan,Flu,2020-12-01,39.59
Michigan,Flu,2021-01-01,44.77
Michigan,Flu,2021-02-01,29.44
Michigan,Flu,2021-03-01,51.57
Michigan,Flu,2021-04-01,56.12
Michigan,Flu,2021-05-01,40.38
Michigan,Flu,2021-06-01,50.74
Michigan,Flu,2021-07-01,45.91
Michigan,Flu,2021-08-01,45.9
Michigan,Flu,2021-09-01,35.54
Michigan,Flu,2021-10-01,46.94
Michigan,Flu,2021-11-01,52.79
Michigan,Flu,2021-12-01,20.87
Michigan,Flu,2022-01-01,42.31
Michigan,Flu,2022-02-01,57.95
Michigan,Flu,2022-03-01,54.8
Michigan,Flu,2022-04-01,28.29
Michigan,Flu,2022-05-01,57.09
Michigan,Flu,2022-06-01,65.46
Michigan,Flu,2022-07-01,46.89
Michigan,Flu,2022-08-01,26.23
Michigan,Flu,2022-09-01,48.48
Michigan,Flu,2022-10-01,34.63
Michigan,Flu,2022-11-01,41.08
Michigan,Flu,2022-12-01,21.41
Michigan,Flu,2023-01-01,51.84
Michigan,Flu,2023-02-01,38.74
Michigan,Flu,2023-03-01,44.12
Michigan,Flu,2023-04-01,50.31
Michigan,Flu,2023-05-01,57.48
Michigan,Flu,2023-06-01,55.03
Michigan,Flu,2023-07-01,42.16
Michigan,Flu,2023-08-01,25.88
Michigan,Flu,2023-09-01,46.2
Michigan,Flu,2023-10-01,43.02
Michigan,Flu,2023-11-01,28.99
Michigan,Flu,2023-12-01,41.44
Michigan,Flu,2024-01-01,48.85
Michigan,Flu,2024-02-01,64.66
Michigan,Flu,2024-03-01,58.35
Michigan,Flu,2024-04-01,42.03
Michigan,Flu,2024-05-01,71.1
Michigan,Flu,2024-06-01,48.51
Michigan,Flu,2024-07-01,50.23
Michigan,Flu,2024-08-01,44.73
Michigan,Flu,2024-09-01,35.77
Michigan,Flu,2024-10-01,9.18
Michigan,Flu,2024-11-01,37.19
Michigan,Flu,2024-12-01,52.42
Michigan,Covid,2020-01-01,50.2
Michigan,Covid,2020-02-01,41.47
Michigan,Covid,2020-03-01,50.54
Michigan,Covid,2020-04-01,51.83
Michigan,Covid,2020-05-01,34.75
Michigan,Covid,2020-06-01,53.14
Michigan,Covid,2020-07-01,66.3
Michigan,Covid,2020-08-01,29.72
Michigan,Covid,2020-09-01,32.4
Michigan,Covid,2020-10-01,32.44
Michigan,Covid,2020-11-01,33.74
Michigan,Covid,2020-12-01,34.74
Michigan,Covid,2021-01-01,57.56
Michigan,Covid,2021-02-01,50.13
Michigan,Covid,2021-03-01,49.73
Michigan,Covid,2021-04-01,40.13
Michigan,Covid,2021-05-01,56.29
Michigan,Covid,2021-06-01,49.32
Michigan,Covid,2021-07-01,40.76
Michigan,Covid,2021-08-01,27.43
Michigan,Covid,2021-09-01,30.73
Michigan,Covid,2021-10-01,30.37
Michigan,Covid,2021-11-01,25.4
Michigan,Covid,2021-12-01,20.79
Michigan,Covid,2022-01-01,41.63
Michigan,Covid,2022-02-01,50.25
Michigan,Covid,2022-03-01,33.31
Michigan,Covid,2022-04-01,54.58
Michigan,Covid,2022-05-01,45.62
Michigan,Covid,2022-06-01,38.31
Michigan,Covid,2022-07-01,33.85
Michigan,Covid,2022-08-01,32.94
Michigan,Covid,2022-09-01,20.89
Michigan,Covid,2022-10-01,31.84
Michigan,Covid,2022-11-01,34.75
Michigan,Covid,2022-12-01,13.44
Michigan,Covid,2023-01-01,41.35
Michigan,Covid,2023-02-01,40.3
Michigan,Covid,2023-03-01,51.97
Michigan,Covid,2023-04-01,51.64
Michigan,Covid,2023-05-01,64.02
Michigan,Covid,2023-06-01,33.75
Michigan,Covid,2023-07-01,27.68
Michigan,Covid,2023-08-01,43.07
Michigan,Covid,2023-09-01,38.73
Michigan,Covid,2023-10-01,27.69
Michigan,Covid,2023-11-01,32.45
Michigan,Covid,2023-12-01,34.69
Michigan,Covid,2024-01-01,42.86
Michigan,Covid,2024-02-01,58.77
Michigan,Covid,2024-03-01,64.59
Michigan,Covid,2024-04-01,60.02
Michigan,Covid,2024-05-01,49.42
Michigan,Covid,2024-06-01,40.95
Michigan,Covid,2024-07-01,44.8
Michigan,Covid,2024-08-01,26.02
Michigan,Covid,2024-09-01,37.41
Michigan,Covid,2024-10-01,34.66
Michigan,Covid,2024-11-01,33.88
Michigan,Covid,2024-12-01,39.46
Minnesota,Flu,2020-01-01,60.71
Minnesota,Flu,2020-02-01,57.07
Minnesota,Flu,2020-03-01,79.64
Minnesota,Flu,2020-04-01,75.82
Minnesota,Flu,2020-05-01,77.99
Minnesota,Flu,2020-06-01,82.54
Minnesota,Flu,2020-07-01,67.85
Minnesota,Flu,2020-08-01,58.07
Minnesota,Flu,2020-09-01,66.26
Minnesota,Flu,2020-10-01,66.93
Minnesota,Flu,2020-11-01,53.53
Minnesota,Flu,2020-12-01,59.28
Minnesota,Flu,2021-01-01,67.21
Minnesota,Flu,2021-02-01,68.04
Minnesota,Flu,2021-03-01,63.06
Minnesota,Flu,2021-04-01,92.23
Minnesota,Flu,2021-05-01,60.4
Minnesota,Flu,2021-06-01,72.97
Minnesota,Flu,2021-07-01,80.21
Minnesota,Flu,2021-08-01,62.98
Minnesota,Flu,2021-09-01,62.83
Minnesota,Flu,2021-10-01,67.7
Minnesota,Flu,2021-11-01,43.55
Minnesota,Flu,2021-12-01,66.9
Minnesota,Flu,2022-01-01,73.06
Minnesota,Flu,2022-02-01,85.38
Minnesota,Flu,2022-03-01,86.44
Minnesota,Flu,2022-04-01,71.34
Minnesota,Flu,2022-05-01,86.91
Minnesota,Flu,2022-06-01,69.97
Minnesota,Flu,2022-07-01,95.53
Minnesota,Flu,2022-08-01,53.33
Minnesota,Flu,2022-09-01,81.67
Minnesota,Flu,2022-10-01,69.5
Minnesota,Flu,2022-11-01,78.13
Minnesota,Flu,2022-12-01,49.04
Minnesota,Flu,2023-01-01,84.57
Minnesota,Flu,2023-02-01,89.43
Minnesota,Flu,2023-03-01,94.34
Minnesota,Flu,2023-04-01,110.09
Minnesota,Flu,2023-05-01,94.57
Minnesota,Flu,2023-06-01,86.55
Minnesota,Flu,2023-07-01,93.56
Minnesota,Flu,2023-08-01,78.17
Minnesota,Flu,2023-09-01,85.8
Minnesota,Flu,2023-10-01,76.38
Minnesota,Flu,2023-11-01,89.83
Minnesota,Flu,2023-12-01,72.27
Minnesota,Flu,2024-01-01,87.67
Minnesota,Flu,2024-02-01,90.72
Minnesota,Flu,2024-03-01,93.51
Minnesota,Flu,2024-04-01,102.45
Minnesota,Flu,2024-05-01,88.9
Minnesota,Flu,2024-06-01,116.29
Minnesota,Flu,2024-07-01,102.44
Minnesota,Flu,2024-08-01,98.23
Minnesota,Flu,2024-09-01,57.97
Minnesota,Flu,2024-10-01,98.47
Minnesota,Flu,2024-11-01,102.05
Minnesota,Flu,2024-12-01,72.88
Minnesota,Covid,2020-01-01,51.63
Minnesota,Covid,2020-02-01,58.21
Minnesota,Covid,2020-03-01,62.35
Minnesota,Covid,2020-04-01,87.09
Minnesota,Covid,2020-05-01,67.54
Minnesota,Covid,2020-06-01,56.52
Minnesota,Covid,2020-07-01,60.76
Minnesota,Covid,2020-08-01,59.15
Minnesota,Covid,2020-09-01,52.88
Minnesota,Covid,2020-10-01,53.32
Minnesota,Covid,2020-11-01,51.72
Minnesota,Covid,2020-12-01,66.52
Minnesota,Covid,2021-01-01,74.13
Minnesota,Covid,2021-02-01,64.39
Minnesota,Covid,2021-03-01,72.5
Minnesota,Covid,2021-04-01,98.13
Minnesota,Covid,2021-05-01,73.99
Minnesota,Covid,2021-06-01,63.92
Minnesota,Covid,2021-07-01,76.76
Minnesota,Covid,2021-08-01,62.1
Minnesota,Covid,2021-09-01,54.26
Minnesota,Covid,2021-10-01,73.56
Minnesota,Covid,2021-11-01,69.23
Minnesota,Covid,2021-12-01,47.15
Minnesota,Covid,2022-01-01,77.26
Minnesota,Covid,2022-02-01,66.95
Minnesota,Covid,2022-03-01,100.48
Minnesota,Covid,2022-04-01,68.43
Minnesota,Covid,2022-05-01,70.75
Minnesota,Covid,2022-06-01,76.64
Minnesota,Covid,2022-07-01,67.19
Minnesota,Covid,2022-08-01,61.05
Minnesota,Covid,2022-09-01,76.74
Minnesota,Covid,2022-10-01,70.08
Minnesota,Covid,2022-11-01,60.55
Minnesota,Covid,2022-12-01,64.05
Minnesota,Covid,2023-01-01,85.77
Minnesota,Covid,2023-02-01,74.31
Minnesota,Covid,2023-03-01,92.56
Minnesota,Covid,2023-04-01,86.28
Minnesota,Covid,2023-05-01,79.79
Minnesota,Covid,2023-06-01,72.42
Minnesota,Covid,2023-07-01,65.44
Minnesota,Covid,2023-08-01,91.3
Minnesota,Covid,2023-09-01,74.6
Minnesota,Covid,2023-10-01,77.46
Minnesota,Covid,2023-11-01,57.12
Minnesota,Covid,2023-12-01,84.93
Minnesota,Covid,2024-01-01,90.08
Minnesota,Covid,2024-02-01,108.58
Minnesota,Covid,2024-03-01,105.12
Minnesota,Covid,2024-04-01,104.56
Minnesota,Covid,2024-05-01,102.75
Minnesota,Covid,2024-06-01,84.02
Minnesota,Covid,2024-07-01,80.14
Minnesota,Covid,2024-08-01,82.5
Minnesota,Covid,2024-09-01,80.36
Minnesota,Covid,2024-10-01,90.56
Minnesota,Covid,2024-11-01,84.99
Minnesota,Covid,2024-12-01,88.71
Mississippi,Flu,2020-01-01,112.37
Mississippi,Flu,2020-02-01,130.89
Mississippi,Flu,2020-03-01,136.84
Mississippi,Flu,2020-04-01,134.17
Mississippi,Flu,2020-05-01,117.67
Mississippi,Flu,2020-06-01,119.54
Mississippi,Flu,2020-07-01,112.65
Mississippi,Flu,2020-08-01,107.36
Mississippi,Flu,2020-09-01,114.89
Mississippi,Flu,2020-10-01,120.99
Mississippi,Flu,2020-11-01,81.74
Mississippi,Flu,2020-12-01,95.65
Mississippi,Flu,2021-01-01,122.35
Mississippi,Flu,2021-02-01,135.05
Mississippi,Flu,2021-03-01,120.76
Mississippi,Flu,2021-04-01,135.34
Mississippi,Flu,2021-05-01,122.71
Mississippi,Flu,2021-06-01,110.55
Mississippi,Flu,2021-07-01,116.93
Mississippi,Flu,2021-08-01,115.54
Mississippi,Flu,2021-09-01,105.49
Mississippi,Flu,2021-10-01,101.54
Mississippi,Flu,2021-11-01,115.07
Mississippi,Flu,2021-12-01,126.64
Mississippi,Flu,2022-01-01,136.87
Mississippi,Flu,2022-02-01,92.25
Mississippi,Flu,2022-03-01,125.13
Mississippi,Flu,2022-04-01,118.94
Mississippi,Flu,2022-05-01,152.63
Mississippi,Flu,2022-06-01,128.26
Mississippi,Flu,2022-07-01,134.16
Mississippi,Flu,2022-08-01,127.65
Mississippi,Flu,2022-09-01,116.06
Mississippi,Flu,2022-10-01,109.1
Mississippi,Flu,2022-11-01,117.33
Mississippi,Flu,2022-12-01,119.82
Mississippi,Flu,2023-01-01,127.86
Mississippi,Flu,2023-02-01,128.32
Mississippi,Flu,2023-03-01,135.52
Mississippi,Flu,2023-04-01,126.5
Mississippi,Flu,2023-05-01,123.25
Mississippi,Flu,2023-06-01,118.06
Mississippi,Flu,2023-07-01,112.18
Mississippi,Flu,2023-08-01,114.44
Mississippi,Flu,2023-09-01,115.36
Mississippi,Flu,2023-10-01,119.33
Mississippi,Flu,2023-11-01,108.2
Mississippi,Flu,2023-12-01,107.85
Mississippi,Flu,2024-01-01,131.91
Mississippi,Flu,2024-02-01,128.64
Mississippi,Flu,2024-03-01,138.99
Mississippi,Flu,2024-04-01,138.81
Mississippi,Flu,2024-05-01,113.5
Mississippi,Flu,2024-06-01,123.84
Mississippi,Flu,2024-07-01,128.78
Mississippi,Flu,2024-08-01,101.46
Mississippi,Flu,2024-09-01,112.72
Mississippi,Flu,2024-10-01,100.96
Mississippi,Flu,2024-11-01,102.25
Mississippi,Flu,2024-12-01,112.2
Mississippi,Covid,2020-01-01,111.4
Mississippi,Covid,2020-02-01,119.09
Mississippi,Covid,2020-03-01,107.13
Mississippi,Covid,2020-04-01,130.44
Mississippi,Covid,2020-05-01,122.66
Mississippi,Covid,2020-06-01,112.55
Mississippi,Covid,2020-07-01,128.6
Mississippi,Covid,2020-08-01,118.53
Mississippi,Covid,2020-09-01,110.81
Mississippi,Covid,2020-10-01,127.75
Mississippi,Covid,2020-11-01,99.86
Mississippi,Covid,2020-12-01,125.88
Mississippi,Covid,2021-01-01,111.45
Mississippi,Covid,2021-02-01,110.77
Mississippi,Covid,2021-03-01,133.86
Mississippi,Covid,2021-04-01,131.14
Mississippi,Covid,2021-05-01,139.65
Mississippi,Covid,2021-06-01,135.17
Mississippi,Covid,2021-07-01,119.84
Mississippi,Covid,2021-08-01,103.57
Mississippi,Covid,2021-09-01,103.79
Mississippi,Covid,2021-10-01,118.11
Mississippi,Covid,2021-11-01,105.52
Mississippi,Covid,2021-12-01,111.89
Mississippi,Covid,2022-01-01,112.77
Mississippi,Covid,2022-02-01,122.43
Mississippi,Covid,2022-03-01,126.52
Mississippi,Covid,2022-04-01,123.29
Mississippi,Covid,2022-05-01,120.22
Mississippi,Covid,2022-06-01,137.53
Mississippi,Covid,2022-07-01,135.03
Mississippi,Covid,2022-08-01,103.58
Mississippi,Covid,2022-09-01,130.52
Mississippi,Covid,2022-10-01,112.63
Mississippi,Covid,2022-11-01,120.79
Mississippi,Covid,2022-12-01,109.19
Mississippi,Covid,2023-01-01,129.32
Mississippi,Covid,2023-02-01,124.22
Mississippi,Covid,2023-03-01,126.99
Mississippi,Covid,2023-04-01,128.99
Mississippi,Covid,2023-05-01,124.56
Mississippi,Covid,2023-06-01,120.05
Mississippi,Covid,2023-07-01,115.33
Mississippi,Covid,2023-08-01,123.24
Mississippi,Covid,2023-09-01,110.67
Mississippi,Covid,2023-10-01,108.86
Mississippi,Covid,2023-11-01,103.17
Mississippi,Covid,2023-12-01,108.73
Mississippi,Covid,2024-01-01,107.21
Mississippi,Covid,2024-02-01,149.3
Mississippi,Covid,2024-03-01,117.17
Mississippi,Covid,2024-04-01,129.52
Mississippi,Covid,2024-05-01,131.09
Mississippi,Covid,2024-06-01,135.88
